,OR,P
SAUSA300_1579,0.984702053374754,0.0316487444064646
SAUSA300_1583,0.994707394090907,0.0103887042963063
SAUSA300_1584,0.977510215725057,0.00277248926735936
SAUSA300_1589,0.988826984752257,0.00433768802201255
SAUSA300_1591,0.993556558962136,0.027529703522658
SAUSA300_1598,0.992037655493088,0.00559569247712999
SAUSA300_1604,0.994497469315603,0.00712433899707575
SAUSA300_1613,0.996887486442461,0.833129175561571
SAUSA300_1616,0.982025178168843,0.00301490191574109
SAUSA300_1624,0.981132821461638,0.00112733149566929
SAUSA300_1626,0.998008481019138,0.00781691568312397
SAUSA300_1628,0.99187042997491,0.062186652591883
SAUSA300_1630,0.974335837946385,0.00110136981617509
SAUSA300_1639,0.986817869975296,0.0119622184085079
SAUSA300_1650,0.97280370677466,0.00124432692785018
SAUSA300_1655,1.00305809068581,0.509957865214576
SAUSA300_1660,0.995540030359064,0.152616956351147
SAUSA300_1677,0.986687832622404,0.0349389762578607
SAUSA300_1681,0.960927008671961,0.00128390285493524
SAUSA300_1696,0.979805238486408,0.00490853907580306
SAUSA300_1705,0.962264468309456,0.00207509032320631
SAUSA300_1707,0.982276636097443,0.0024283417659942
SAUSA300_1711,0.978757227765209,0.0350804083212349
SAUSA300_1714,0.985976524456452,0.00447266576364029
SAUSA300_1715,0.96746569637705,0.00137769758951177
SAUSA300_1750,0.958122056317712,0.00598856517462171
SAUSA300_1752,0.970141715345187,0.0117063242437548
SAUSA300_1768,0.963403673643582,0.00254268650641385
SAUSA300_1771,0.983487160233983,0.00224169742900204
SAUSA300_1780,0.981498952913731,0.00445043570334304
SAUSA300_1785,0.978107708735967,0.0039329952474176
SAUSA300_1786,0.993237136887914,0.00278055629044927
SAUSA300_1793,0.951675175264975,0.00299097307534953
SAUSA300_1796,0.988546860492651,0.0119608465146831
SAUSA300_1821,0.999890133107767,0.64012103386441
SAUSA300_1826,0.999732397158627,0.428985223976327
SAUSA300_1829,0.995426172705178,0.00522945014130195
SAUSA300_1842,0.996039605291796,0.0111461252352912
SAUSA300_1843,0.984638474163272,0.00948870995916829
SAUSA300_1845,0.942289889559841,0.0011889979858658
SAUSA300_1858,0.989031904685516,0.408147028892236
SAUSA300_1859,0.982158678291952,0.0131860153598801
SAUSA300_1882,0.985667273754136,0.00206411481629522
SAUSA300_1883,0.972266231158861,0.00494064493848532
SAUSA300_1886,0.992452467202169,0.609873934714637
SAUSA300_1887,0.992397622673283,0.0225400293379812
SAUSA300_1892,0.992351827147136,0.00856647914617439
SAUSA300_1893,0.992690678888973,0.0227044668802501
SAUSA300_1896,0.980637006820665,0.00552561104827253
SAUSA300_1899,0.993069890472947,0.00394847248150683
SAUSA300_1903,0.999905795045635,0.968013096922361
SAUSA300_1910,0.998948983583159,0.742939830227268
SAUSA300_1911,0.977338538885582,0.00467768440655099
SAUSA300_1920,0.995867421833265,0.00777240534066657
SAUSA300_1985,0.945579362977586,0.00183551841852249
SAUSA300_1990,0.998343858575272,0.00796975043140773
SAUSA300_1999,0.999939811177239,0.988161985922633
SAUSA300_2002,0.992532038304545,0.0918140817437848
SAUSA300_2004,0.986502066580355,0.00493031897289487
SAUSA300_2029,0.983477294554109,0.00282935113531778
SAUSA300_2066,0.991122830701071,0.00656729790069996
SAUSA300_2078,0.992676754818434,0.00597899592856023
SAUSA300_2090,1.0011929320333,0.465171281791108
SAUSA300_2098,0.992035935319052,0.00635071273304236
SAUSA300_2106,0.966438864748026,0.0970944933277471
SAUSA300_2111,0.978083504358287,0.00560283364932109
SAUSA300_2116,0.996422645945484,0.00166703512216837
SAUSA300_2120,0.995429703462867,0.0385918525848029
SAUSA300_2121,1.00001303516828,0.991386725186041
SAUSA300_2127,0.990542229411609,0.00742851839366563
SAUSA300_2139,0.985127736618914,0.0109577334290798
SAUSA300_2148,0.974761453289826,0.00145849879713661
SAUSA300_2156,0.99191085552541,0.122501353168999
SAUSA300_2157,0.975400502347535,0.00162878725863381
SAUSA300_2161,0.921583066651409,0.00437573220650188
SAUSA300_2167,0.983356402317826,0.00805314763360322
SAUSA300_2173,0.969809723160204,0.0130360497444407
SAUSA300_2174,0.977794555920337,0.00522562871711354
SAUSA300_2208,0.971188578693662,0.00639740478165991
SAUSA300_2209,0.982736636333652,0.00224102821584463
SAUSA300_2214,0.992098181456214,0.222156843546311
SAUSA300_2219,0.966387915373525,0.0011917897203565
SAUSA300_2223,0.982319091320076,0.00125163199741731
SAUSA300_2224,0.999540595810765,0.881960887656005
SAUSA300_2227,0.999563368195774,0.953691091395935
SAUSA300_2232,0.981250733987354,0.00118279206346362
SAUSA300_2250,0.988431462499465,0.00752750583317344
SAUSA300_2256,0.988083940075772,0.00375243081367358
SAUSA300_2286,0.989005228745561,0.00249049137334724
SAUSA300_2293,0.998627901828404,0.800719068531493
SAUSA300_2296,0.99054790717136,0.0998317017878498
SAUSA300_2303,0.990843647079944,0.0170394336666913
SAUSA300_2309,0.960883798007735,0.0068314659220862
SAUSA300_2311,0.986688642344495,0.0295110999123529
SAUSA300_2313,0.966695944884575,0.00492074597478432
SAUSA300_2317,1.00059190497253,0.666020764399384
SAUSA300_2345,0.99543714143408,0.229102880666127
SAUSA300_2351,0.967705294569319,0.00234685558558944
SAUSA300_2354,0.97083637037777,0.00112212026953946
SAUSA300_2370,0.996823109015291,0.553551317603917
SAUSA300_2372,0.977256414920424,0.00334299268175862
SAUSA300_2377,0.970078122851598,0.00483403419216624
SAUSA300_2379,0.990791525654579,0.00973899630807388
SAUSA300_2395,0.979593636195964,0.0961127876515862
SAUSA300_2403,0.995601978829875,0.0503851560926176
SAUSA300_2420,0.989413890467514,0.00649802649029402
SAUSA300_2446,0.992480389460842,0.186966332844394
SAUSA300_2448,0.983678016948969,0.103755006739493
SAUSA300_2470,0.98915667992561,0.00526440656474616
SAUSA300_2475,0.998534751542689,0.430369695397278
SAUSA300_2491,0.962622678105479,0.00112747654867869
SAUSA300_2498,0.96640830373286,0.00179640491230079
SAUSA300_2501,0.97636639548109,0.00214758344165134
SAUSA300_2518,0.99423847363438,0.303397265830527
SAUSA300_2533,0.982433834732028,0.00778949409081668
SAUSA300_2534,0.988629684629284,0.0699974833586324
SAUSA300_2552,0.987361095174579,0.0137825126948757
SAUSA300_2556,0.969457803343679,0.0106041818465672
SAUSA300_2582,0.956631265621961,0.00183749994533365
SAUSA300_2583,0.980289168007387,0.0156157920407803
SAUSA300_2627,1.00105728229923,0.549867624918731
SAUSA300_2647,0.995458905642231,0.436713887501243
SAUSA300_2648,0.995088432254895,0.0666112017831605
SAUSA300_0002,0.976518535076278,0.0213833457490211
SAUSA300_0003,0.993843410248194,0.0305841014412773
SAUSA300_0007,0.983862822539557,0.0159014094131492
SAUSA300_0012,0.980434307069092,0.0205218608935455
SAUSA300_0033,0.967316354016654,0.0152682482474441
SAUSA300_0037,0.951235714619104,0.0138802442867557
SAUSA300_0039,1.00321953907514,0.679613647512659
SAUSA300_0041,0.981775324023075,0.0182607369224513
SAUSA300_0046,0.973453673185664,0.014320412616824
SAUSA300_0062,1.00386800652883,0.510475908427072
SAUSA300_0064,0.996140719518147,0.817080290402872
SAUSA300_0077,0.993888594061418,0.0138758129259239
SAUSA300_0095,0.955524427179563,0.0158486767739142
SAUSA300_0113,0.970833696618719,0.0201241406397913
SAUSA300_0134,0.929873299915331,0.0138862793065171
SAUSA300_0136,0.994117782537061,0.0556778003575071
SAUSA300_0137,0.737168685999219,0.0166656814491555
SAUSA300_0138,0.99679190265774,0.554589171070176
SAUSA300_0153,0.991596049634565,0.0180825964066857
SAUSA300_0156,0.960898081402209,0.0140321650881734
SAUSA300_0160,0.957944686066283,0.0196139167887002
SAUSA300_0163,0.987211123605664,0.0248378328699678
SAUSA300_0170,0.92625737016531,0.0164390270789288
SAUSA300_0171,0.977950512112851,0.0144782969514139
SAUSA300_0200,0.951343966712081,0.0203161721949394
SAUSA300_0218,0.956176621074546,0.0187622043856288
SAUSA300_0237,0.971546353808557,0.0235862266825075
SAUSA300_0247,0.956731080155034,0.037408311940637
SAUSA300_0254,0.972751830232271,0.0640555904650631
SAUSA300_0255,1.00086161411127,0.871249119301579
SAUSA300_0257,0.981410780135235,0.033661848265834
SAUSA300_0268,0.974613649930056,0.0219895562139539
SAUSA300_0300,0.976408703991361,0.0138897448289854
SAUSA300_0308,0.99422573689912,0.511646150359975
SAUSA300_0317,0.986240284415723,0.0319006160174083
SAUSA300_0326,0.972404179797479,0.0140470606972592
SAUSA300_0330,0.929372507437167,0.0232334182482978
SAUSA300_0333,0.917587169117301,0.0297193432743322
SAUSA300_0348,0.997520497253224,0.0476663430499947
SAUSA300_0355,0.99664771439688,0.7300294711171
SAUSA300_0363,0.984961161411545,0.0184795220319045
SAUSA300_0377,0.998126139460457,0.826439810449732
SAUSA300_0381,1.00362980180867,0.599454703659762
SAUSA300_0383,0.979308283103758,0.0142607399146648
SAUSA300_0384,0.989094543773963,0.0523490790416924
SAUSA300_0385,0.987551900895118,0.0160932790268597
SAUSA300_0386,0.991299960393336,0.0249117072310076
SAUSA300_0394,0.99017861612817,0.0157420185354845
SAUSA300_0404,0.978717353063243,0.0296840485788813
SAUSA300_0406,0.954709929821309,0.0147408442290415
SAUSA300_0420,0.967316354016654,0.0152682482474441
SAUSA300_0428,0.987622470971589,0.0145249443685587
SAUSA300_0430,0.99046625589592,0.0172179688991405
SAUSA300_0433,0.979725220410366,0.0189514308211601
SAUSA300_0434,0.980185879982795,0.0186644879015277
SAUSA300_0443,0.946937881767528,0.0145453777102624
SAUSA300_0446,0.983906598637413,0.21203410333688
SAUSA300_0458,0.956677012832414,0.0140691853347886
SAUSA300_0459,0.976419606657029,0.0156825489649235
SAUSA300_0466,0.962715310328443,0.0140175042161681
SAUSA300_0469,0.940345892178162,0.0397637724079928
SAUSA300_0475,0.99606633107218,0.0514223669766607
SAUSA300_0492,1.00162475357919,0.895776129982575
SAUSA300_0495,0.992017004299622,0.0197166111562516
SAUSA300_0504,0.970815437236351,0.0149657694640726
SAUSA300_0508,0.995647208880348,0.109735118683223
SAUSA300_0512,0.964607950633352,0.0143891713098735
SAUSA300_0518,0.992961300816243,0.0465971308589587
SAUSA300_0519,0.997304582524466,0.418817969659716
SAUSA300_0537,0.991984660672404,0.586027324601812
SAUSA300_0545,0.988812834541297,0.0195332614364198
SAUSA300_0553,0.993622514896391,0.0426922528175749
SAUSA300_0560,0.983648099763154,0.0395865477115487
SAUSA300_0561,0.99355345600904,0.0309002812494432
SAUSA300_0562,0.987017626721653,0.037874510200332
SAUSA300_0563,0.975742016956814,0.01400719086377
SAUSA300_0566,0.993140040456766,0.0157723241137106
SAUSA300_0569,0.94798460104772,0.0157587078419236
SAUSA300_0571,0.98234945860313,0.015752375773201
SAUSA300_0591,0.981567681635113,0.0138755801721444
SAUSA300_0595,0.9879209847354,0.0145951245089265
SAUSA300_0598,0.970131533720333,0.0147047809830269
SAUSA300_0600,0.975988438021547,0.0145961401793486
SAUSA300_0601,0.958498240332644,0.0150198603156463
SAUSA300_0604,0.94322113594662,0.014649627739219
SAUSA300_0614,0.987708062202225,0.0229055302903834
SAUSA300_0615,0.953815662101936,0.0153206111207425
SAUSA300_0621,0.988018729362587,0.0185897411836327
SAUSA300_0622,0.992462456578827,0.0151026147771338
SAUSA300_0642,0.982073623431532,0.0141622271067762
SAUSA300_0657,0.981025629705708,0.0164246372819259
SAUSA300_0658,0.971164738203935,0.0156960046147516
SAUSA300_0668,0.995587312468144,0.0569193461499052
SAUSA300_0676,0.94580039255856,0.0202005234551285
SAUSA300_0677,0.987438701309654,0.0776505137834515
SAUSA300_0686,0.966679192523827,0.0141284724384799
SAUSA300_0694,0.99095139365732,0.0303414081731901
SAUSA300_0699,0.965961382484881,0.0153977067505676
SAUSA300_0702,0.970806775042832,0.0287751505519324
SAUSA300_0710,0.994378737688201,0.0238466309508487
SAUSA300_0711,0.978284326491378,0.0153834810364196
SAUSA300_0712,0.979579773550317,0.0452703727011159
SAUSA300_0714,0.99171479596105,0.0425935976475061
SAUSA300_0724,0.98819211004724,0.0150371408902101
SAUSA300_0729,0.972474571945725,0.0282102919073301
SAUSA300_0732,0.97570712304269,0.0177988767582904
SAUSA300_0736,0.983990706584733,0.0253687116777937
SAUSA300_0769,0.976242580275515,0.0182188691505293
SAUSA300_0782,0.997163306821362,0.0138982911674471
SAUSA300_0786,0.984309046866492,0.0206867767152613
SAUSA300_0790,0.995552884319028,0.58545226788226
SAUSA300_0794,0.986571435434165,0.172513828208466
SAUSA300_0812,1.00195447433157,0.721169252785597
SAUSA300_0813,0.987293529631664,0.0356179252852834
SAUSA300_0816,0.997671391628336,0.0199112513976174
SAUSA300_0817,0.965517600430742,0.0291422796619023
SAUSA300_0834,0.988387745354027,0.0525291869588844
SAUSA300_0839,0.993961305399057,0.0152344255544462
SAUSA300_0842,0.991980677238629,0.0146578361027288
SAUSA300_0845,0.953815662101936,0.0153206111207425
SAUSA300_0864,0.982868914499716,0.0815428354827558
SAUSA300_0875,0.994459970762961,0.473099308935346
SAUSA300_0882,0.988639100585841,0.0138876442633575
SAUSA300_0883,0.994742700107747,0.0358300596229909
SAUSA300_0885,0.984917342022673,0.0318569807804383
SAUSA300_0890,0.981257913384117,0.0299852890225927
SAUSA300_0891,0.910719858708988,0.0179612229015712
SAUSA300_0904,0.991998651564594,0.0203423456973237
SAUSA300_0906,0.988303094038028,0.0151525957861917
SAUSA300_0912,0.997965308167545,0.750342322620155
SAUSA300_0926,0.996011389379599,0.0349340240993811
SAUSA300_0930,0.979412786664928,0.0161481127379521
SAUSA300_0940,0.995969392789898,0.0281594854073284
SAUSA300_0951,0.980811777611721,0.0442488782764222
SAUSA300_0952,0.951439185065127,0.0141210134058752
SAUSA300_0965,0.991417325242866,0.0524813372818704
SAUSA300_0967,0.990726747560439,0.573528394558582
SAUSA300_0998,0.988419004306149,0.0148635082242811
SAUSA300_0999,0.946398567195294,0.013954522876895
SAUSA300_1000,0.984550686840733,0.0210332727554718
SAUSA300_1001,0.990196491508386,0.308738749011498
SAUSA300_1006,0.991051552222491,0.0138750053658476
SAUSA300_1021,0.995064049478027,0.0211581569676222
SAUSA300_1024,0.993703337280661,0.0469111329895154
SAUSA300_1028,0.959542330094989,0.0275531004566331
SAUSA300_1034,0.978314668080158,0.0146428731534148
SAUSA300_1035,0.993042162421193,0.0157240303691956
SAUSA300_1046,0.996113887920917,0.0730165412616693
SAUSA300_1053,0.990844756940954,0.0292516635893135
SAUSA300_1054,0.995951012745846,0.0957902301705818
SAUSA300_1065,0.979091334760732,0.0144151210396374
SAUSA300_1066,0.999416253042625,0.730370010310328
SAUSA300_1081,0.991853484098191,0.0481663563443467
SAUSA300_1089,0.990638105602961,0.01390902774081
SAUSA300_1091,0.994608719258035,0.0263100653760561
SAUSA300_1097,0.986936037918937,0.0151526782444073
SAUSA300_1100,0.99181651206106,0.0466877366689419
SAUSA300_1115,0.988192377050684,0.0154916060450208
SAUSA300_1121,0.978630104559183,0.0213830010191762
SAUSA300_1129,0.987846454763139,0.0142404988921743
SAUSA300_1131,0.994477947443545,0.0230280828222984
SAUSA300_1132,0.978918590347205,0.0181858232149434
SAUSA300_1133,0.981179497757598,0.0140151321532604
SAUSA300_1141,0.980444373861755,0.0138850339651619
SAUSA300_1163,0.985159563506088,0.013880677239756
SAUSA300_1164,0.994515461954231,0.0785507370450747
SAUSA300_1186,0.995916609716156,0.0152214166277081
SAUSA300_1187,0.975722781013699,0.0148499083033478
SAUSA300_1194,0.97243272066335,0.0213841086109992
SAUSA300_1197,0.984669547099206,0.0159259514256143
SAUSA300_1198,0.970597146287205,0.0168587129294837
SAUSA300_1199,0.967718163569033,0.0221651663986328
SAUSA300_1223,0.968928545244939,0.0200470320568833
SAUSA300_1226,0.990303532258138,0.373485629700011
SAUSA300_1227,0.942794680127478,0.0190476124364892
SAUSA300_1229,0.988032362610796,0.0265813786422002
SAUSA300_1233,0.998566073604134,0.15307114796596
SAUSA300_1234,0.991072612735659,0.0359810188089145
SAUSA300_1238,0.992113908882196,0.0138990472702757
SAUSA300_1240,0.995115785384024,0.0328573635729258
SAUSA300_1242,0.965090040895631,0.0139079023862547
SAUSA300_1249,0.989755925150616,0.0181154074150959
SAUSA300_1256,0.987915139320759,0.0180062673416906
SAUSA300_1275,1.00102011403391,0.651433228691362
SAUSA300_1277,0.990858604219558,0.0300489942180637
SAUSA300_1302,0.976530667047479,0.0169467236008377
SAUSA300_1309,0.992923919339475,0.0499803338055826
SAUSA300_1312,0.974477297669081,0.0146950645581904
SAUSA300_1319,0.993752231643682,0.0243479393687996
SAUSA300_1335,0.982593602832522,0.0173647468826049
SAUSA300_1344,0.984612133036163,0.019766569191113
SAUSA300_1350,0.987288490237343,0.0497062911466554
SAUSA300_1354,0.981863227425344,0.0222566124540494
SAUSA300_1380,0.997378859452773,0.0777193549497679
SAUSA300_1393,0.900781826154697,0.0324195781416773
SAUSA300_1451,0.966638516776042,0.0274385228270089
SAUSA300_1452,0.966899680896589,0.0157881044251953
SAUSA300_1461,0.987680335388114,0.0740850593870403
SAUSA300_1486,0.930482475030795,0.0143979507753302
SAUSA300_1491,0.978918590347205,0.0181858232149434
SAUSA300_1494,0.984378994026643,0.0194518653709281
SAUSA300_1495,0.981233708280213,0.017132002463981
SAUSA300_1497,0.939577357031402,0.473706224828001
SAUSA300_1509,0.958498240332644,0.0150198603156462
SAUSA300_1511,0.992211737926529,0.0146114962018545
SAUSA300_1514,0.989294476242276,0.118737308048357
SAUSA300_1519,0.976489305147037,0.0378339027284107
SAUSA300_1520,0.981863227425344,0.0222566124540493
SAUSA300_1523,0.977367871967651,0.018343159298745
SAUSA300_1526,0.989455901983039,0.0477256860711149
SAUSA300_1529,0.988488896075755,0.0208675722033512
SAUSA300_1531,0.998017674375049,0.808154742662949
SAUSA300_1547,0.9830224702904,0.0707350457807828
SAUSA300_1548,0.988858155873434,0.0323590200153584
SAUSA300_1549,0.999378700998932,0.914152236618612
SAUSA300_1553,0.990446907851988,0.0148011374062337
SAUSA300_1581,0.992667596787115,0.0488650599427845
SAUSA300_1582,0.995968973048335,0.0304324603171568
SAUSA300_1594,0.987941163479855,0.0198567826047927
SAUSA300_1610,0.994714258220815,0.304766419989601
SAUSA300_1612,0.985343944403671,0.0140653504931719
SAUSA300_1615,0.988160559068362,0.0592029888692791
SAUSA300_1620,0.98551029872438,0.0164242344571957
SAUSA300_1638,0.97834469106314,0.0164249312217284
SAUSA300_1641,0.991092848791981,0.0184700471294518
SAUSA300_1654,0.962986365101984,0.0144397619374453
SAUSA300_1675,0.948317515900158,0.0141550831004322
SAUSA300_1676,0.97604979914043,0.0138761034333194
SAUSA300_1689,0.988176871491322,0.0140947070288298
SAUSA300_1691,0.983841613282335,0.0171561670983922
SAUSA300_1692,0.970434809452911,0.0368644931110335
SAUSA300_1694,0.984305604691245,0.0281339544058356
SAUSA300_1699,0.99480491941951,0.0288785392372914
SAUSA300_1701,0.971546353808557,0.0235862266825074
SAUSA300_1703,0.993800102315351,0.0184164547595692
SAUSA300_1706,0.968508261621083,0.0138770484301801
SAUSA300_1708,0.986798348643824,0.0155351011962317
SAUSA300_1718,0.960792692857817,0.0138782957820804
SAUSA300_1722,0.981139666833607,0.0256031218865207
SAUSA300_1723,0.984778270608222,0.0267070321339163
SAUSA300_1731,0.979519341001834,0.0223769559634176
SAUSA300_1732,0.989344839944242,0.031654285385838
SAUSA300_1734,0.982464574873397,0.0141495414239261
SAUSA300_1736,0.990797727131459,0.0152466651884148
SAUSA300_1751,0.985369563087222,0.0430954568719316
SAUSA300_1769,0.975727474450681,0.0158023954374863
SAUSA300_1774,1.00075673218153,0.548906684349645
SAUSA300_1782,0.98739101208773,0.0260308632860946
SAUSA300_1787,0.987966492097286,0.0157399227394057
SAUSA300_1788,0.986812438605141,0.0190092119280693
SAUSA300_1789,0.980251480279909,0.0162895970041131
SAUSA300_1799,0.973718421390896,0.0139446590842056
SAUSA300_1800,0.992360537036034,0.400205031947286
SAUSA300_1801,0.989256283761548,0.0454339297382127
SAUSA300_1803,0.996541988665079,0.0415690152810973
SAUSA300_1804,0.993254991066738,0.0553916830145139
SAUSA300_1806,0.991337841067968,0.0286819249571419
SAUSA300_1808,0.954206754859311,0.0140928049546157
SAUSA300_1810,0.968367083164756,0.0597580540236241
SAUSA300_1811,0.999682907113942,0.78689784911771
SAUSA300_1812,0.996758434629022,0.11939006353944
SAUSA300_1813,1.00093599147638,0.529572276761523
SAUSA300_1816,0.994891067635118,0.0587218834213041
SAUSA300_1819,0.995151372184228,0.0236080365263314
SAUSA300_1844,0.998483141760975,0.495538514517969
SAUSA300_1850,0.977074638813755,0.0155736108834976
SAUSA300_1851,0.990483304090528,0.0157613444094516
SAUSA300_1854,0.984885845246335,0.0144480160896689
SAUSA300_1857,0.993813710017371,0.0191435876155557
SAUSA300_1864,0.98641203634304,0.0143347596390429
SAUSA300_1868,0.992754331531701,0.0138800188001748
SAUSA300_1875,0.985008037073211,0.026072679634028
SAUSA300_1876,0.981546976935049,0.0174282962665948
SAUSA300_1878,0.964778751188214,0.0175438395778113
SAUSA300_1888,0.992637241781476,0.0300361047897199
SAUSA300_1894,0.95238026088413,0.0559250397062241
SAUSA300_1895,1.00084135909653,0.83877104931283
SAUSA300_1897,0.975890683353577,0.0470069553032206
SAUSA300_1901,0.984832293108551,0.0290897248193651
SAUSA300_1921,0.985463627698811,0.025897790722444
SAUSA300_1979,0.982279669339998,0.0202333070806516
SAUSA300_2000,0.990726747560439,0.573528394558582
SAUSA300_2007,0.957794279321417,0.0156300338680816
SAUSA300_2019,1.00177141920663,0.392914181224631
SAUSA300_2030,0.957891673188178,0.0296911147667872
SAUSA300_2034,0.98514781850815,0.547324503859612
SAUSA300_2045,0.994552647566786,0.0331054313493475
SAUSA300_2053,1.00045557395429,0.868495298712278
SAUSA300_2063,0.99761571298872,0.0231028559802015
SAUSA300_2076,0.973395894698872,0.0162439875835635
SAUSA300_2085,0.992173933647886,0.0468139182417249
SAUSA300_2105,1.00114507273887,0.882431617524209
SAUSA300_2108,0.995989526469293,0.762067693090926
SAUSA300_2112,0.980983061676763,0.0140992081482463
SAUSA300_2113,0.971824184968216,0.0148866833328092
SAUSA300_2114,0.99587471755874,0.729423613934999
SAUSA300_2117,0.995843253572161,0.08852043486504
SAUSA300_2125,0.980412401730783,0.014495555657581
SAUSA300_2131,0.977930781539717,0.0161289009620728
SAUSA300_2133,0.976408703991361,0.0138897448289853
SAUSA300_2143,0.996942683224833,0.0144778609404472
SAUSA300_2169,0.98820453059394,0.034020199359137
SAUSA300_2175,0.992366491814269,0.0576848325425513
SAUSA300_2210,0.993130085291272,0.0308082255808125
SAUSA300_2216,0.984298866454659,0.0144952351706531
SAUSA300_2222,0.987309666726138,0.0144553395757197
SAUSA300_2225,0.986855030069885,0.014304407572358
SAUSA300_2226,0.976604919107567,0.0568138793055189
SAUSA300_2255,0.961210875183143,0.0144982257898721
SAUSA300_2257,0.992422996871653,0.0348014888104048
SAUSA300_2260,0.966638516776042,0.0274385228270088
SAUSA300_2262,0.974586617937858,0.0248399024044165
SAUSA300_2263,0.991928933610926,0.0362521860446575
SAUSA300_2266,0.992526956848625,0.0243390887604386
SAUSA300_2272,0.999260373776698,0.928198394247626
SAUSA300_2278,0.996684821913189,0.837851167042437
SAUSA300_2288,0.979205978242594,0.0155309194044415
SAUSA300_2291,0.974689974112535,0.0285123708609923
SAUSA300_2292,0.991095385301655,0.0165490225441367
SAUSA300_2299,0.999416635877732,0.865991149278683
SAUSA300_2304,0.966544255498463,0.066215474408579
SAUSA300_2306,0.99389422944057,0.223587551864922
SAUSA300_2307,0.960216089849227,0.0177132419757209
SAUSA300_2308,0.981501142728851,0.0426744137716851
SAUSA300_2310,0.988855890489829,0.0233554989418071
SAUSA300_2312,0.998134361260302,0.783807144308607
SAUSA300_2315,0.977751320553115,0.0195344682166525
SAUSA300_2319,1.0024793847892,0.460386314703885
SAUSA300_2328,0.996792150426707,0.0322509783115819
SAUSA300_2331,0.981052836117429,0.0181596881578824
SAUSA300_2332,0.991890746102558,0.0236671580694383
SAUSA300_2333,1.0068475506271,0.410535425551589
SAUSA300_2337,1.00006817746721,0.987401307633518
SAUSA300_2338,0.977268115436372,0.0316059461363215
SAUSA300_2340,1.00083831930279,0.716124280566995
SAUSA300_2346,0.929814376509801,0.0198734463843325
SAUSA300_2349,0.996627349586959,0.473096250829933
SAUSA300_2365,0.993600813732913,0.33849771759097
SAUSA300_2368,0.990077037999993,0.014028893953409
SAUSA300_2369,0.97411997832109,0.0138928240242349
SAUSA300_2371,0.983896720046447,0.0188331519558653
SAUSA300_2381,0.988456971908568,0.0225042501147396
SAUSA300_2384,0.998281656432915,0.924052300600062
SAUSA300_2386,0.979327551651166,0.0185650686814129
SAUSA300_2387,0.976790094051799,0.0331655438458082
SAUSA300_2391,0.975871981567532,0.024634372490282
SAUSA300_2396,0.989010146063982,0.331469257668575
SAUSA300_2400,0.995143674908761,0.561421020742043
SAUSA300_2424,0.984665605233509,0.106143938332866
SAUSA300_2431,0.945945266177186,0.051953258671442
SAUSA300_2443,0.993318299348476,0.621330692088845
SAUSA300_2445,0.971650630072707,0.0207497017083416
SAUSA300_2457,0.983279806239387,0.0170484565756583
SAUSA300_2461,0.991112360328734,0.0672340759857585
SAUSA300_2462,0.980230374090377,0.0146824949239009
SAUSA300_2472,0.965333830870755,0.0241447359024987
SAUSA300_2474,0.985226112530758,0.0245390243436575
SAUSA300_2478,0.990743582667039,0.0907360140258445
SAUSA300_2480,0.966492220194236,0.0407119554594756
SAUSA300_2482,0.98973103971511,0.0138776165035249
SAUSA300_2483,0.956278868239152,0.0151570427562707
SAUSA300_2485,0.995166983515849,0.409874214276202
SAUSA300_2487,0.979623917518271,0.174779608618377
SAUSA300_2492,0.976530667047479,0.0169467236008377
SAUSA300_2493,0.997917802508815,0.0577623945320352
SAUSA300_2495,0.998608164643925,0.0582978409470583
SAUSA300_2499,0.989246567153251,0.0263104549521169
SAUSA300_2516,0.984181586823361,0.0146423521988078
SAUSA300_2529,0.999354500960426,0.924739076460085
SAUSA300_2532,0.988518941831569,0.029500849913902
SAUSA300_2536,0.97923053339602,0.0140463083312603
SAUSA300_2542,0.985623942657462,0.0436508959904298
SAUSA300_2549,0.921334044072757,0.0154582917665807
SAUSA300_2559,0.966560849955097,0.025074659316582
SAUSA300_2563,0.985568199480001,0.16333298601935
SAUSA300_2570,0.989781597806869,0.21644824338936
SAUSA300_2576,0.993443242965988,0.673750673503331
SAUSA300_2580,0.996256356096055,0.076244993048712
SAUSA300_2628,0.98512648611736,0.0148302966193662
SAUSA300_2633,0.980350626294314,0.0233824290999814
SAUSA300_2641,0.999391853744877,0.783078025754013
SAUSA300_0019,0.994494186130995,0.1035658770678
SAUSA300_0025,0.897023081272887,0.10381762172322
SAUSA300_0030,0.971124403298139,0.103583572186866
SAUSA300_0031,0.960701317363114,0.103599574293389
SAUSA300_0035,0.995528247389342,0.103565654923709
SAUSA300_0038,0.983573859138818,0.103571087737178
SAUSA300_0044,0.980654539380499,0.103573380687227
SAUSA300_0048,0.992630211017925,0.103566394959182
SAUSA300_0050,0.982833718553832,0.103571632720391
SAUSA300_0068,0.994722986922345,0.103565823917416
SAUSA300_0070,1.02895813597628,0.55344095142489
SAUSA300_0072,0.989617374389992,0.103567553446315
SAUSA300_0074,0.982438061177399,0.103571934162697
SAUSA300_0076,0.953510568422519,0.103613654388078
SAUSA300_0079,0.990279664424121,0.103567264587953
SAUSA300_0083,0.977178057156718,0.103576615285014
SAUSA300_0084,0.993971411377211,0.103566007047089
SAUSA300_0086,0.986487022302634,0.103569181166554
SAUSA300_0089,0.962628297424462,0.103596226552459
